lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
высоколобый	ADJ	1918-1990	1	высоколобый-0		-- Высоколобые из Пентагона точно рассчитали, куда пойдет ураган после запуска ракет.	3:14	0:85
высоколобый	ADJ	1918-1990	1	высоколобый-1		Серьезный, сдержанный, высоколобый, узколицый, седеющий блондин стоит перед Ланцелотом.)	23:34	0:88
высоколобый	ADJ	1991-2017	2	высоколобый-2		-- Все та же, все та же высоколобая, интеллигентская неполноценность.	24:35	0:69
высоколобый	ADJ	1991-2017	2	высоколобый-3		а тут американо-русско-французская шайка высоколобых на "Токомаке" какого-то поколения взяла да и открыла по случайке эффект, из которого буквально сам собой через пару лет вылупился мезонный двигатель, легко дававший ноль девять световой -- и человечество не устояло перед звездным соблазном.	41:52	0:293
высоколобый	ADJ	1991-2017	2	высоколобый-4		Высоколобые ухари не просыхали, море казалось по колено, безобразничали по нарастающей, беря самих себя и друг друга на слабо.	0:11	0:126
высоколобый	ADJ	1991-2017	2	высоколобый-5		Теперь примерьте эти состояния на себя и решите, нужно ли вам смотреть произведение Энга Ли, отмеченное "Оскаром" как лучший неанглоязычный фильм 2000 г. "Дауны" в "хаосе" ВЫСОКОЛОБЫЕ кинокритики язвительными рецензиями почти похоронили еще не вышедший в прокат фильм "Даун Хаус".	172:183	0:280
высоколобый	ADJ	1918-1990	1	высоколобый-6		Высоколобый Анатолий и тут не хотел упустить -- к выносу тела подоспев, он показал бумагу с печатью.	0:11	0:100
высоколобый	ADJ	1991-2017	2	высоколобый-7		В своей жизни я встречал ровно столько же высоколобых болванов, сколько и умников, в числе которых, надо сказать, довольно редко оказывались краснобаи.	42:53	0:151
высоколобый	ADJ	1991-2017	2	высоколобый-8		Высоколобый Анатолий, льстец, меж тем нечаянно проговаривается, мол, как сторож и как человек я уже давно внушаю ему (и людям) доверие.	0:11	0:135
высоколобый	ADJ	1991-2017	2	высоколобый-9		Каковы шансы, что в конечном счете и я стану получать от этих скучных концертов то "неземное удовольствие", о котором говорят эти высоколобые критики Ясно лишь то, что если это и произойдет, то произойдет очень нескоро!	130:141	0:219
высоколобый	ADJ	1918-1990	1	высоколобый-10		Высоколобый взялся за свой белый картуз.	0:11	0:40
высоколобый	ADJ	1918-1990	1	высоколобый-11		Только один из них, высоколобый и мрачный, безапелляционно сказал, что мои рассуждения -- чуковщина.	20:31	0:100
высоколобый	ADJ	1918-1990	1	высоколобый-12		Высоколобый именно благодаря этой группе чувствовал себя совершенно свободным от обязанности самостоятельно мыслить.	0:11	0:116
высоколобый	ADJ	1918-1990	1	высоколобый-13		Это тем было хорошо: им длинноволосые и высоколобые со всех сторон объясняли насчет Джонсона -- убийцы детей.	40:51	0:109
высоколобый	ADJ	1918-1990	1	высоколобый-14		А также порочная практика надежды на "автоматическое" решение проблем через бездумное следование каждой очередной "спасительной" теории, которую измыслят "высоколобые".	155:166	0:168
высоколобый	ADJ	1991-2017	2	высоколобый-15		Но высоколобый отстранил мою книгу.	3:14	0:35
высоколобый	ADJ	1918-1990	1	высоколобый-16		А чем возмущаться Да, невмешательство -- но просвещенное же, высоколобое, рассеянное, не успевающее просто переключиться с горящего "Очакова" на пепел от каких-то полуграмотных сочинений.	61:72	0:187
высоколобый	ADJ	1918-1990	1	высоколобый-17		Лицо прямо шаляпинское -- открытое, высоколобое, с улыбкой добродушной и чуть надменной, тогда умели так улыбаться.	36:47	0:115
высоколобый	ADJ	1918-1990	1	высоколобый-18		Ах, какие дивные "веды", какие поистине редкостные, мозговитые, самовитые, высоколобые доки, подлинные знатоки своего нелегкого дела, были когда-то встарь, во времена былинные, лирические, эпические, героические, в самиздате!	75:86	0:225
высоколобый	ADJ	1991-2017	2	высоколобый-19		Вторая, с волооким высоколобым красавцем, безвольно свесившим прекрасную кисть руки с плетеного кресла, была на месте.	19:30	0:118
высоколобый	ADJ	1918-1990	1	высоколобый-20		Балерины императорских театров, певицы -- профессионалы, высоколобые обеих столиц хотели провести вечер как в рабочем клубе, причем эта эстетическая лояльность была вполне искренней.	57:68	0:182
высоколобый	ADJ	1918-1990	1	высоколобый-21		Высокий, чернявый, кудрявый, почти до плечей разметавшийся гривою, высоколобый, щеками румяными так контрастировал с черной бородкой и синим, доверчивым глазом; не то сокрушающий дерзостным словом престолы царей Навуходоносор, не то -- древний черниговский князь, гарцевавший не на табурете, -- в седле, чтобы биться с татарами.	67:78	0:328
высоколобый	ADJ	1918-1990	1	высоколобый-22		Боятся, боятся, высоколобые.	16:27	0:28
высоколобый	ADJ	1918-1990	1	высоколобый-23		Высоколобый получил образование в Харькове, где в то время подвизалась группа педологов, горе-теоретиков детского чтения, утверждавших, что пролетарским ребятам не надобны ни сказки, ни игрушки, ни песни.	0:11	0:204
высоколобый	ADJ	1918-1990	1	высоколобый-24		Был он среднего роста, сухощавый, нервно-подвижный, с большой высоколобой головой, длинными артистичными пальцами, которые почему-то так и хотелось назвать перстами, и цепким взглядом влажных черных глаз.	62:73	0:204
высоколобый	ADJ	1991-2017	2	высоколобый-25		Я никаких претензий (тем более высоколобых) не имею ни к дискотекам, ни к тому, что одевают, ни к тому, что поют, ни к тому, как общаются.	31:42	0:138
высоколобый	ADJ	1918-1990	1	высоколобый-26		В моем распаленном воображении он представлялся уже высоколобым интеллектуалом, сияющим гением.	52:63	0:95
высоколобый	ADJ	1991-2017	2	высоколобый-27		-- Я включил кадры, где адмирал, отвечая на мой вопрос, сказал, что "Камилла" пойдет куда угодно, лишь бы не на Америку, и добавил, махнув рукой: это, мол, знают одни высоколобые -- то есть ученые.	167:178	0:197
высоколобый	ADJ	1918-1990	1	высоколобый-28		В нас нет ни омерзительной окаменелости иных наших сверстников, ни высоколобой надменности тех, кто "всегда и все знал" и, родившись чуть позже, счастливо избежал и нашей слепоты, и наших ошибок.	67:78	0:195
высоколобый	ADJ	1918-1990	1	высоколобый-29		Высокий, высоколобый и прямоносый, с чернявой бородкой, с иконописно раскиданными кудрями почти до плечей, с видом гордого Ассаргадона иль князя Черниговского, готового сразиться с татарами, он мог бы претендовать на колесницу иль латы, если б не шла к нему темно-синяя пара с малым пестрым платочком, торчащим в кармане, и если бы не белый жилет, к нему тоже шедший; он уютнейше мне улыбался; что-то было от пестрой богемы во всей его стати, когда предо мной возникал на Арбате он в светло-сером пальто, в шляпе светло-кофейного цвета с полями, в таких же перчатках и с палкой; любил очень псов; и боялся, крича по ночам, начитавшись романов Гюисманса.	9:20	0:653
высоколобый	ADJ	1918-1990	1	высоколобый-30		Вовсе не нищие высоколобые интеллектуалы.	15:26	0:41
высоколобый	ADJ	1991-2017	2	высоколобый-31		Здесь всегда сидит на крашеной чугунной батарейке высоколобый старикашка.	50:61	0:73
высоколобый	ADJ	1991-2017	2	высоколобый-32		Вопрос только в том, для кого: для ребятишек этих, для Сорина или для нас с тобой, высоколобых.	83:94	0:95
высоколобый	ADJ	1991-2017	2	высоколобый-33		Один из мотивов, как говорит высоколобая критика, -- несбывшиеся надежды XIX -- XX веков.	29:40	0:89
высоколобый	ADJ	1991-2017	2	высоколобый-34		Да ты о чем, Димка -- С четырнадцати лет ты меня гнобишь своим высоколобым презрением: не то делаю, не там учусь, не о том думаю!	63:74	0:129
высоколобый	ADJ	1991-2017	2	высоколобый-35		Дулычов и другие -...А нужна ли боссу квартира сейчас Нужна ли, если господин Дулов, пока достроят дачу, может себе позволить жить в гостинице -- рассуждал высоколобый Анатолий.	156:167	0:177
высоколобый	ADJ	1918-1990	1	высоколобый-36		Здесь не место для высоколобых научно-исторических дискуссий, поэтому вынужденно свожу все многообразие идей замечательных "фонов" к простой картинке: стоимость товара определяется не затратами на его изготовление и прибавочной стоимостью капиталиста-эксплуататора (как верил Карл Маркс), а потребностью общества в этом товаре.	19:30	0:327
высоколобый	ADJ	1991-2017	2	высоколобый-37		Он повернул высоколобое, полное суровой решимости лицо, исчерченное морщинами раздумья и воли, от приборов к другим статуям, как если бы он внезапно собрался сказать своим товарищам нечто очень важное.	12:23	0:201
высоколобый	ADJ	1991-2017	2	высоколобый-38		И вот, заскучав от инвестиций в сферы, известные ему до обрыдлости, он захотел чего-нибудь новенького, остренького, -- например, вкусить еще и такого "экстрима": поглядеть-послушать, как ему будут рукоплескать взыскательные, высоколобые ценители Мельпомены.	225:236	0:257
высоколобый	ADJ	1991-2017	2	высоколобый-39		Я зачем-то вертел окурок в руках, а высоколобый Анатолий уже протягивал еще одну.	36:47	0:81
высоколобый	ADJ	1918-1990	1	высоколобый-40		И там, в этой обреченной толпе, по-прежнему выделялся человек с европейским лицом, высоколобый, со взглядом, исполненным благородства, но в этом взгляде уже таилось предчувствие гибели и бессилие перед неумолимостью природы.	83:94	0:224
высоколобый	ADJ	1918-1990	1	высоколобый-41		Там все очень-очень просто, а мы, высоколобые умники, головы себе ломаем.	34:45	0:73
высоколобый	ADJ	1991-2017	2	высоколобый-42		И чего я ополчаюсь на высоколобых, сидящих в своих закупоренных кабинетах в разных Оксфордах и Гарвардах, лишенных объективной информации, зашоренных воспитанием и моралью и потому начисто неспособных судить о глухих советских делах, когда в нашей собственной измученной семье человек, на своей шкуре испытавший бред и ужас тридцать седьмого года, распрощавшийся с наивными интеллигентскими иллюзиями, с "запечатанным" ртом, никак не мог поверить в абсолютный уголовный цинизм этого строя и взглянуть в истинное лицо Сталина.	22:33	0:525
высоколобый	ADJ	1991-2017	2	высоколобый-43		Но если надо решать, он непременно оглядывается на всех них; и странно видеть его в растерянности, умного, высоколобого, и с такими красивыми кистями рук.	107:119	0:154
высоколобый	ADJ	1918-1990	1	высоколобый-44		Именно осознание своей социальной миссии отличает элитарную интеллигенцию от высоколобых зазнаек.	77:88	0:97
высоколобый	ADJ	1991-2017	2	высоколобый-45		После паузы, какой-то возни и спора вышел большой высоколобый человек с трубкой, лысеющий, что не мешало ему быть лохматым; он в джинсах (вещь нечастая в ту пору и завидная), светлой шерстяной рубашке и в тапочках.	50:61	0:214
высоколобый	ADJ	1991-2017	2	высоколобый-46		Именно потому, что в нем был олицетворен разрыв с той самой высоколобой культурой, которая осталась чужой, нерастворимой в новой истории.	60:71	0:137
высоколобый	ADJ	1991-2017	2	высоколобый-47		В общаге нет-нет и появлялся по разным квартирным делам высоколобый Анатолий, интеллигентный, лет тридцати пяти, -- Анатолий Юрьевич.	56:67	0:133
высоколобый	ADJ	1918-1990	1	высоколобый-48		Касияна) Только один том небольших по размеру рассказов, несколько десятков писем, по своему художественному значению почти что равных его новеллам, -- вот и все, что оставил потомству этот кряжистый, крепко сбитый высоколобый человек, родившийся сто лет назад в семье крестьянина маленького галицкого села Русова.	215:226	0:314
высоколобый	ADJ	1918-1990	1	высоколобый-49		И недоверчиво посмотрел на высоколобое лицо, обрамленное двуцветными вихрами и темной, но уже очень заметно поседевшей, клинообразной бородой.	27:38	0:142
высоколобый	ADJ	1918-1990	1	высоколобый-50		Когда Кьянти с Сергеем вышли за ворота гаража, в котором сторожем остался Васюк, бывший подполковник тряхнул высоколобой головой, черноглазыми огнями проехался по Кострецову и объявил: -- Надо обмыть твою первую любовь с "Адель" лучшим вином для истинных рыцарей -- кьянти, а также главным напитком адских водителей -- водкой.	109:120	0:326
высоколобый	ADJ	1991-2017	2	высоколобый-51		Народились какие-то "вундеркинды", один из них, крепенький мальчик лет двадцати, гладкий и ловкий, как налим, высоколобый, с дерзкими глазами вертелся около Варвары в качестве ее секретаря и учителя английского языка.	110:121	0:217
высоколобый	ADJ	1991-2017	2	высоколобый-52		Когда мы познакомились, Володе было под сорок, и он, воодушевленный несомненным успехом своего первого романа, впри-прыжку побежал резвиться с новыми знакомцами из литературной богемы, вырвавшись из плена высоколобой своей компании.	205:216	0:232
высоколобый	ADJ	1991-2017	2	высоколобый-53		На нынешнем петербургском форуме "высоколобой науки" не было.	34:45	0:61
высоколобый	ADJ	1918-1990	1	высоколобый-54		Когда я думав об этом романе, мне вспоминается эссе Олдоса Хаксли, где тот утверждал, что есть две категории читателей -- одни читают только детективы, а другие -- только философскую литературу для высоколобых.	198:209	0:210
высоколобый	ADJ	1918-1990	1	высоколобый-55		Как, почему, когда Мина, бомба А м.б. бендеровцы Все лишь две недели назад я видел его на том фронте, как обычно -- спокойного, с неизменной трубкой в зубах, высоколобого, с умными глазами и большой лысиной.	158:170	0:207
высоколобый	ADJ	1991-2017	2	высоколобый-56		Кто бы мог подумать: высоколобый интеллектуал, один из основателей экзистенциализма -- и в одной из самых кондовых книжных серий!	21:32	0:129
высоколобый	ADJ	1991-2017	2	высоколобый-57		В такой неопределенной ситуации накопление небольших тактических преимуществ (при обязательной оценке сопутствующих издержек) может быть куда эффективнее и, что не менее важно, безопаснее, чем самая высоколобая и долгосрочная стратегия.	199:210	0:236
высоколобый	ADJ	1991-2017	2	высоколобый-58		Мне предстоял разговор с высоколобым Анатолием, встали рано -- чай с утра, и в путь.	25:36	0:84
высоколобый	ADJ	1991-2017	2	высоколобый-59		Среди нас затесался высоколобый.	20:31	0:32
высоколобый	ADJ	1918-1990	1	высоколобый-60		Мои красивые высоколобые девки хотели того же: перекрестья лестниц, высоких, в небо, потолков гостиниц и чтоб Некто из самого поднебесья делал вполне конкретные знаки рукой.	13:24	0:173
высоколобый	ADJ	1991-2017	2	высоколобый-61		Здесь, на этой улице, еще недавно, контуженые, раненые солдаты учили новобранцев, кричали: Вдоль решетки Таврического сада шла группа людей, десятка два, в центре, под конвоем трех солдат, шагали двое: один без шапки, высокий, высоколобый, лысый, с широкой бородой медного блеска, борода встрепана, широкое лицо измазано кровью, глаза полуприкрыты, шел он, согнув шею, а рядом с ним прихрамывал, качался тоже очень рослый, в шапке, надвинутой на брови, в черном полушубке и валенках.	227:238	0:483
высоколобый	ADJ	1918-1990	1	высоколобый-62		Наличие высоколобых оппонентов не умалило достоинства правого плана, а скорее оттенило, сделало более выпуклыми его самые спорные положения.	8:19	0:140
высоколобый	ADJ	1991-2017	2	высоколобый-63		Самгин слушал не ее, а тихий диалог двух людей, сидевших за столиком, рядом с ним; один худощавый, лысый, с длинными усами, златозубый, другой -- в синих очках на толстом носу, седобородый, высоколобый.	190:201	0:202
высоколобый	ADJ	1991-2017	2	высоколобый-64		Неофиты обзывали американского мэтра вторичным, а высоколобые интеллектуалы гнали пургу про ключевое юнгианское понятие "психическая реальность".	50:61	0:145
высоколобый	ADJ	1991-2017	2	высоколобый-65		Историю в восьмом и девятом классе вел худощавый, подтянутый, высоколобый, в строгих роговых очках Вячеслав Николаевич, ушедший потом преподавать в Нахимовское училище и надевший морскую форму.	62:73	0:193
высоколобый	ADJ	1918-1990	1	высоколобый-66		Но на третий эпизод, будьте уверены, побегут все, включая высоколобых эстетов.	58:69	0:78
высоколобый	ADJ	1991-2017	2	высоколобый-67		Все эти доводы показались мне столь сокрушительными, что мне захотелось сейчас же вернуться и доказать высоколобому, что он непоправимо калечит ребят, изгоняя из их обихода фантастику.	103:115	0:184
высоколобый	ADJ	1991-2017	2	высоколобый-68		Ну ее, высоколобую медицину!	7:18	0:28
высоколобый	ADJ	1991-2017	2	высоколобый-69		В. БАЖАНОВ, Ульяновск Талант сыграл злую шутку Занятна идея автора письма о том, что изучение литературы должно стать привилегией исключительно "высоколобых", оторванных от реальной жизни "мыслительных деятелей" ("Высоколобость на высокой зарплате", 12.10.2002).	145:156	0:262
высоколобый	ADJ	1918-1990	1	высоколобый-70		Нынешняя культура, по мнению Сибрука, характеризуется изменением привычной дихотомии, отменой векового разделения на "высоколобую" (highbrow) и "низкосортную" (lowbrow) сферы.	118:129	0:175
высоколобый	ADJ	1991-2017	2	высоколобый-71		Нередко с телевизионных экранов слышим мы высоколобых деятелей, говорящих мудреные слова типа "реструктуризация" (звучит как "затмение солнца").	42:53	0:144
высоколобый	ADJ	1918-1990	1	высоколобый-72		Он говорил: "Эти высоколобые..." -- или: "Эти, дурачащие народ..." -- и хотел, разумеется, чтобы умников прибрали к руками и чтобы тем самым люди, человечество было выровнено.	17:28	0:175
высоколобый	ADJ	1918-1990	1	высоколобый-73		Ивернев смотрел на приближающуюся знакомую фигуру с вечно растрепанной гривой непокорных волос и клочковатой бородой, обрамлявшей староверческое высоколобое лицо художника.	145:156	0:172
высоколобый	ADJ	1918-1990	1	высоколобый-74		Она смотрит на меня, и я словно впервые вижу ее типично уральское высоколобое лицо с мягким ртом и большими круглыми глазами.	66:77	0:125
высоколобый	ADJ	1918-1990	1	высоколобый-75		Я хотел подарить эти книги ребятам, но высоколобый перелистал их небрежно и, скучая, отодвинул от себя.	39:50	0:103
высоколобый	ADJ	1991-2017	2	высоколобый-76		Представим себе, как бы отнеслись в кают-компании "Титаника" к предостережениям какого-нибудь высоколобого теоретика в области айсберговедения за 15 минут до исторического столкновения.	94:106	0:185
высоколобый	ADJ	1991-2017	2	высоколобый-77		Эти природные данные прошли хорошую школу и оформились в личность в среде высоколобой интеллигенции.	74:85	0:100
высоколобый	ADJ	1918-1990	1	высоколобый-78		Самое поразительное при этом, что эти самые высоколобые мальчики и девочки, оказавшиеся в ее подчинении, ее обожали и почитали, как мать родную, хоть за спиной и подсмеивались -- что поделать, нигилистический возраст.	44:55	0:217
высоколобый	ADJ	1991-2017	2	высоколобый-79		Грузный, высоколобый и рассудительный Птицын или вихрастый, несколько эмоциональный Бахарев с озорными глазами.	9:20	0:111
высоколобый	ADJ	1918-1990	1	высоколобый-80		Так вот, короче, оказалось, что лучшие авторы "Митиного журнала" работают в том же направлении, что и эти высоколобые американцы.	106:117	0:129
высоколобый	ADJ	1918-1990	1	высоколобый-81		Но вот к нему подходит Иглицкий, высоколобый горбун, и оба сейчас же садятся за шахматы.	33:44	0:88
высоколобый	ADJ	1918-1990	1	высоколобый-82		Типичный синеглазый, прямоносый, высоколобый помор.	33:44	0:51
высоколобый	ADJ	1918-1990	1	высоколобый-83		Было много женщин и цветов, стреляли бутылки шампанского, за большим столом посредине ресторана стоял человек во фраке, с раздвоенной бородой, высоколобый, лысый, и, высоко, почти над головою, держа бокал вина, говорил что-то.	143:154	0:226
высоколобый	ADJ	1918-1990	1	высоколобый-84		Трюковой фильм не притворялся ничем иным, кроме того, что он есть: откровенно коммерческое предприятие, использующее принаряженную фантастику сюжета даже не без некоторой доли шаловливой иронии; она-то и помогает самому высоколобому зрителю досмотреть до конца все вздорные ситуации этого, скажем прямо, хоть и самого низкопробного, но совершенно безобидного жанра "масскультуры".	220:232	0:380
высоколобый	ADJ	1918-1990	1	высоколобый-85		Около нее появился мистер Лионель Крэйтон, человек неопределенного возраста, но как будто не старше сорока лет, крепкий, стройный, краснощекий; густые, волнистые волосы на высоколобом черепе серого цвета -- точно обесцвечены перекисью водорода, глаза тоже серые и смотрят на все так напряженно, как это свойственно людям слабого зрения, когда они не решаются надеть очки.	172:183	0:371
высоколобый	ADJ	1991-2017	2	высоколобый-86		У тех, кто занимается физическим трудом, они длиннее и толще, чем у высоколобых интеллектуалов.	68:79	0:95
высоколобый	ADJ	1991-2017	2	высоколобый-87		Но высоколобый Анатолий вполне серьезен, солиден: предлагает мне подняться на седьмой -- он все покажет!	3:14	0:104
высоколобый	ADJ	1991-2017	2	высоколобый-88		Фантастов не печатали толстые журналы, фантастов не замечала высоколобая литературная критика, их не рассматривали как равноправных членов писательского сообщества, даже вступление в Союз писателей было для них куда труднее, чем для обычных прозаиков.	61:72	0:251
высоколобый	ADJ	1991-2017	2	высоколобый-89		Да вот и сейчас господин Дулов присматривался не к баржам астраханским, а к комплексу московского бассейна "Чайка", где можно будет не только плавать с резиновой шапочкой на голове (на головке -- ассоциативный юморок, высоколобый Толя шутит!), но заодно устраивать райские встречи состоятельных господ с нашими глазастыми и неутомимыми девицами.	218:229	0:345
высоколобый	ADJ	1918-1990	1	высоколобый-90		Я как услышал такое от одного высоколобого кандидата наук на заседании известного клуба "Свободное слово", так выдал ему, сколько мог: что за невежество!	30:42	0:153
высоколобый	ADJ	1991-2017	2	высоколобый-91		Если в жизни заведен такой порядок, что пожилые капитаны из областного управления должны работать за "высоколобых" следователей Сорокиных, то уж будем трудиться с комфортом -- спину устроим так ловко, как умеет это делать технорук Петухов, распрекрасную туфлю правой ноги выставим на всеобщее обозрение.	102:113	0:303
высоколобый	ADJ	1918-1990	1	высоколобый-92		Я считаю, что театр -- самое демократическое и самое высоколобое искусство, субстанция, по природе своей независимая от повседневности, и эта независимость спасает.	53:64	0:164
высоколобый	ADJ	1991-2017	2	высоколобый-93		На фотографии он сидит в деревянном полукресле, нога на ногу, крупная, высоколобая голова с лысиной, окруженной нимбом светлых летящих волос, слегка откинута.	71:82	0:158
высоколобый	ADJ	1918-1990	1	высоколобый-94		Явились еще двое фрачников с портфелями, и один из них, черноволосый, высоколобый, с провалившимися внутрь черепа глазами и желчным лицом, сердито говорил: -- Я утверждаю: сознание необходимости социальной дисциплины, чувство солидарности классов возможны только при наличии правильно и единодушно понятой национальной идеи.	70:81	0:324
высоколобый	ADJ	1918-1990	1	высоколобый-95		Свет от керосинки неровно падал на высоколобое лицо гостя, и глаза его в глубоко проваленных обочьях сейчас жестко розовели от жаркого внутреннего огня.	35:46	0:152
